# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_idr            15:(.)rho_idm_dr         16:(.)rho_crit           17:(.)rho_g_twin         18:(.)rho_ur_twin        19:(.)rho_b_twin         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       1.801485556977e+01       2.039765950374e-01       3.332373924089e+03       1.060810171960e-02       1.049588740825e+04       5.519835462193e+02       1.995777831445e+05       7.345375167059e+02       3.597089104252e-07       1.712190571878e-05       9.187721335663e-05       4.191249637826e-08       2.486720484900e-07       4.084626289258e-08       2.841563299690e-06       1.125318220933e-04       4.084626289258e-08       0.000000000000e+00       2.841563299690e-06       1.125318220933e-04       1.744965775577e-07      -4.525421065480e-10       6.886438953676e-02       9.959425817007e-01 
       1.781155983408e+01       2.073083015308e-01       3.351693411006e+03       1.043817557457e-02       1.047656792133e+04       5.569218083849e+02       1.970805843079e+05       7.363739238652e+02       3.445706681208e-07       1.657858396066e-05       8.896171493538e-05       4.191249637826e-08       2.382067594319e-07       3.912726009065e-08       2.751393245424e-06       1.089555093255e-04       3.912726009065e-08       0.000000000000e+00       2.751393245424e-06       1.089555093255e-04       1.653890661695e-07      -4.311627646933e-10       6.960558122697e-02       9.959769856499e-01 
       1.761043761771e+01       2.106942449639e-01       3.371117485217e+03       1.027097682474e-02       1.045714384712e+04       5.618967195684e+02       1.946120232263e+05       7.382106421345e+02       3.300695142327e-07       1.605250318832e-05       8.613873271845e-05       4.191249637826e-08       2.281818989452e-07       3.748060100940e-08       2.664084517066e-06       1.054929649344e-04       3.748060100940e-08       0.000000000000e+00       2.664084517066e-06       1.054929649344e-04       1.566648416842e-07      -4.107936592652e-10       7.035477617986e-02       9.960107356114e-01 
       1.741146568267e+01       2.141353064346e-01       3.390646702562e+03       1.010646163875e-02       1.043761462978e+04       5.669084042342e+02       1.921717835651e+05       7.400476678224e+02       3.161786370847e-07       1.554311630126e-05       8.340533093062e-05       4.191249637826e-08       2.185789317248e-07       3.590324108489e-08       2.579546317442e-06       1.021405668556e-04       3.590324108489e-08       0.000000000000e+00       2.579546317442e-06       1.021405668556e-04       1.483077735865e-07      -3.913870445988e-10       7.111206058890e-02       9.960438290145e-01 
       1.721462103942e+01       2.176323813166e-01       3.410281621711e+03       9.944586892525e-03       1.041797971063e+04       5.719569837925e+02       1.897595524254e+05       7.418849972575e+02       3.028723533621e-07       1.504989355993e-05       8.075866695629e-05       4.191249637826e-08       2.093801025182e-07       3.439226388275e-08       2.497690730607e-06       9.889480846297e-05       3.439226388275e-08       0.000000000000e+00       2.497690730607e-06       9.889480846297e-05       1.403024102094e-07      -3.728974320419e-10       7.187752156604e-02       9.960762630053e-01 
       1.701988094418e+01       2.211863794875e-01       3.430022804177e+03       9.785310157806e-03       1.039823852816e+04       5.770425764951e+02       1.873750203067e+05       7.437226267881e+02       2.901260606248e-07       1.457232203473e-05       7.819598838332e-05       4.191249637826e-08       2.005684032976e-07       3.294487570591e-08       2.418432630412e-06       9.575229488446e-05       3.294487570591e-08       0.000000000000e+00       2.418432630412e-06       9.575229488446e-05       1.326339501645e-07      -3.552814832368e-10       7.265124715104e-02       9.961080344400e-01 
       1.682722289635e+01       2.247982255550e-01       3.449870814323e+03       9.628589690897e-03       1.037839051802e+04       5.821652973296e+02       1.850178810701e+05       7.455605527813e+02       2.779161918190e-07       1.410990507263e-05       7.571463014060e-05       4.191249637826e-08       1.921275418129e-07       3.155840042918e-08       2.341689591977e-06       9.270973943565e-05       3.155840042918e-08       0.000000000000e+00       2.341689591977e-06       9.270973943565e-05       1.252882149754e-07      -3.384979084502e-10       7.343332632076e-02       9.961391398803e-01 
       1.663662463591e+01       2.284688591025e-01       3.469826219370e+03       9.474384421551e-03       1.035843511297e+04       5.873252579112e+02       1.826878319029e+05       7.473987716224e+02       2.662201717035e-07       1.366216178068e-05       7.331201172657e-05       4.191249637826e-08       1.840419114684e-07       3.023027455131e-08       2.267381805976e-06       8.976396016733e-05       3.023027455131e-08       0.000000000000e+00       2.267381805976e-06       8.976396016733e-05       1.182516228628e-07      -3.225073697100e-10       7.422384899883e-02       9.961695755850e-01 
       1.644806414081e+01       2.321992349271e-01       3.489889589405e+03       9.322653942063e-03       1.033837174294e+04       5.925225663720e+02       1.803845732823e+05       7.492372797138e+02       2.550163751091e-07       1.322862652589e-05       7.098563452552e-05       4.191249637826e-08       1.762965624675e-07       2.895804245524e-08       2.195431995635e-06       8.691187652346e-05       2.895804245524e-08       0.000000000000e+00       2.195431995635e-06       8.691187652346e-05       1.115111636324e-07      -3.072723885249e-10       7.502290606520e-02       9.961993374980e-01 
       1.626151962445e+01       2.359903232771e-01       3.510061497388e+03       9.173358496535e-03       1.031819983495e+04       5.977573272483e+02       1.781078089400e+05       7.510760734748e+02       2.442840869558e-07       1.280884845097e-05       6.873307920925e-05       4.191249637826e-08       1.688771741712e-07       2.773935186781e-08       2.125765336369e-06       8.415050610596e-05       2.773935186781e-08       0.000000000000e+00       2.125765336369e-06       8.415050610596e-05       1.050543746200e-07      -2.927572579672e-10       7.583058936566e-02       9.962284212454e-01 
       1.607696953315e+01       2.398431101098e-01       3.530342519159e+03       9.026458970322e-03       1.029791881318e+04       6.030296413651e+02       1.758572458276e+05       7.529151493406e+02       2.340034639513e-07       1.240239100551e-05       6.655200322096e-05       4.191249637826e-08       1.617700286205e-07       2.657194951059e-08       2.058309377968e-06       8.147696154290e-05       2.657194951059e-08       0.000000000000e+00       2.058309377968e-06       8.147696154290e-05       9.886931764921e-08      -2.789279589141e-10       7.664699172174e-02       9.962568221224e-01 
       1.589439254371e+01       2.437585973391e-01       3.550733233447e+03       8.881916879637e-03       1.027752809889e+04       6.083396057186e+02       1.736325940817e+05       7.547545037611e+02       2.241554979024e-07       1.200883149194e-05       6.444013833920e-05       4.191249637826e-08       1.549619851724e-07       2.545367693370e-08       1.992993969254e-06       7.888844745678e-05       2.545367693370e-08       0.000000000000e+00       1.992993969254e-06       7.888844745678e-05       9.294455695790e-08      -2.657520802500e-10       7.747220694044e-02       9.962845350872e-01 
       1.571376756085e+01       2.477378030865e-01       3.571234221872e+03       8.739694361345e-03       1.025702711047e+04       6.136873133557e+02       1.714335669897e+05       7.565941332011e+02       2.147219805700e-07       1.162776062598e-05       6.239528831894e-05       4.191249637826e-08       1.484404562040e-07       2.438246652497e-08       1.929751185122e-06       7.638225752972e-05       2.438246652497e-08       0.000000000000e+00       1.929751185122e-06       7.638225752972e-05       8.726913805474e-08      -2.531987428425e-10       7.830632982402e-02       9.963115547524e-01 
       1.553507371487e+01       2.517817619504e-01       3.591846068957e+03       8.599754162906e-03       1.023641526338e+04       6.190728532513e+02       1.692598809560e+05       7.584340341383e+02       2.056854700034e-07       1.125878211097e-05       6.041532660763e-05       4.191249637826e-08       1.421933838389e-07       2.335633768708e-08       1.868515255906e-06       7.395577166242e-05       2.335633768708e-08       0.000000000000e+00       1.868515255906e-06       7.395577166242e-05       8.183256746489e-08      -2.412385271137e-10       7.914945618012e-02       9.963378753736e-01 
       1.535829035917e+01       2.558915252632e-01       3.612569362129e+03       8.462059632494e-03       1.021569197021e+04       6.244963101833e+02       1.671112554686e+05       7.602742030636e+02       1.970292582912e-07       1.090151222575e-05       5.849819413366e-05       4.191249637826e-08       1.362092176528e-07       2.237339317555e-08       1.809222498979e-06       7.160645322389e-05       2.237339317555e-08       0.000000000000e+00       1.809222498979e-06       7.160645322389e-05       7.662479332825e-08      -2.298434040367e-10       8.000168283167e-02       9.963634908409e-01 
       1.518339706792e+01       2.600681613583e-01       3.633404691730e+03       8.326574709274e-03       1.019485664061e+04       6.299577646043e+02       1.649874130655e+05       7.621146364794e+02       1.887373406694e-07       1.055557942564e-05       5.664189716500e-05       4.191249637826e-08       1.304768933173e-07       2.143181559088e-08       1.751811252526e-06       6.933184638911e-05       2.143181559088e-08       0.000000000000e+00       1.751811252526e-06       6.933184638911e-05       7.163618681427e-08      -2.189866693953e-10       8.086310762694e-02       9.963883946693e-01 
       1.501037363364e+01       2.643127558493e-01       3.654352651017e+03       8.193263913831e-03       1.017390868132e+04       6.354572925110e+02       1.628880793025e+05       7.639553308992e+02       1.807943859298e-07       1.022062395598e-05       5.484450523583e-05       4.191249637826e-08       1.249858121433e-07       2.052986401827e-08       1.696221811417e-06       6.712957356169e-05       2.052986401827e-08       0.000000000000e+00       1.696221811417e-06       6.712957356169e-05       6.685752431885e-08      -2.086428811523e-10       8.173382944988e-02       9.964125799854e-01 
       1.483920006492e+01       2.686264118985e-01       3.675413836168e+03       8.062092338772e-03       1.015284749617e+04       6.409949653113e+02       1.608129827205e+05       7.657962828468e+02       1.731857080735e-07       9.896297478070e-06       5.310414913895e-05       4.191249637826e-08       1.197258214841e-07       1.966587080883e-08       1.642396365122e-06       6.499733287888e-05       1.966587080883e-08       0.000000000000e+00       1.642396365122e-06       6.499733287888e-05       6.227997041055e-08      -1.987877997799e-10       8.261394823013e-02       9.964360395207e-01 
       1.466985658407e+01       2.730102504999e-01       3.696588846292e+03       7.933025639459e-03       1.013167248605e+04       6.465708496879e+02       1.587618548131e+05       7.676374888551e+02       1.658972391574e-07       9.582262706884e-06       5.141901898186e-05       4.191249637826e-08       1.146871959645e-07       1.883823849614e-08       1.590278937583e-06       6.293289579632e-05       1.883823849614e-08       0.000000000000e+00       1.590278937583e-06       6.293289579632e-05       5.789506149440e-08      -1.893983314111e-10       8.350356495346e-02       9.964587655998e-01 
